index,alias,name,is_closed,review_count,categories,rating,latitude,longitude,price,city,country,state,display_phone,distance
2657,restaurante-you-yi-porto-alegre,Restaurante You Yi,False,6,Chinese,4.0,-30.021513,-51.1920471,$$,Porto Alegre,BR,RS,+55 51 3342-3828,2367.1041225327263
2658,café-fazenda-porto-alegre,Café Fazenda,False,1,Cafes; Breakfast & Brunch,4.0,-30.0292885571616,-51.2089601531625,,Porto Alegre,BR,RS,,1258.016276887607
2659,cachorro-do-bigode-porto-alegre-4,Cachorro do Bigode,False,4,Diners; Fast Food; Hot Dogs,4.5,-30.029295,-51.2266159,$,Porto Alegre,BR,RS,+55 51 3226-8855,2436.038202188
2660,churrascaria-dom-henrique-porto-alegre,Churrascaria Dom Henrique,False,4,Steakhouses,4.5,-30.0550809,-51.2223329,$,Porto Alegre,BR,RS,+55 51 3233-5811,2402.949529847062
2661,restaurante-universitário-campus-centro-porto-alegre,Restaurante Universitário Campus Centro,False,3,Restaurants; Colleges & Universities,3.5,-30.0329571,-51.223011,,Porto Alegre,BR,RS,+55 51 3308-4038,1953.0479855541653
2662,big-snack-lanches-porto-alegre,Big Snack Lanches,False,1,Diners,1.0,-30.0399666,-51.2083817,,Porto Alegre,BR,RS,,38.28296180419347
2663,dog-do-adão-porto-alegre,Dog do Adão,False,1,Diners,5.0,-30.0314369,-51.2026672,,Porto Alegre,BR,RS,,952.0034109677076
2664,constantino-café-porto-alegre,Constantino Café,False,3,,4.5,-30.0258064,-51.2055855,$$$,Porto Alegre,BR,RS,+55 51 3346-8589,1596.5929299669176
2665,empório-carlos-gomes-porto-alegre,Empório Carlos Gomes,False,2,Restaurants,3.5,-30.0328064,-51.1787415,$$,Porto Alegre,BR,RS,+55 51 3029-9888,2636.6687536623176
2666,empório-house-café-porto-alegre-2,Empório House Café,False,1,Cafes; Beer Bar,5.0,-30.0635096,-51.187437,,Porto Alegre,BR,RS,+55 51 3028-2626,1294.3689618985638
2667,fratello-porto-alegre-2,Fratello,False,1,Buffets; Italian,4.0,-29.996048,-51.18732,,Porto Alegre,BR,RS,+55 51 3362-3868,5153.280579638028
2668,sushi-by-cleber-porto-alegre-2,Sushi by Cleber,False,7,Japanese; Sushi Bars; Buffets,4.5,-30.028777,-51.169338,$$,Porto Alegre,BR,RS,+55 51 3328-8330,3607.5530405861778
2669,tapas-bar-porto-alegre,Tapas Bar,False,4,Hookah Bars; Tapas Bars,4.0,-30.0366421,-51.220417,$$,Porto Alegre,BR,RS,+55 51 3226-0517,1574.7473574550868
2670,churrascaria-braseiro-porto-alegre,Churrascaria Braseiro,False,3,Steakhouses,3.5,-29.9978225,-51.1964721,$$$,Porto Alegre,BR,RS,+55 51 3362-3044,4746.163684826448
2671,el-tonel-porto-alegre,El Tonel,False,2,Steakhouses,4.5,-30.0316763841404,-51.209467093642,$$,Porto Alegre,BR,RS,+55 51 3276-7099,1033.7550212331382
2672,panorama-gastronômico-porto-alegre-3,Panorama Gastronômico,False,7,Sushi Bars; Italian; Buffets,4.0,-30.0586841815892,-51.1760054201294,$,Porto Alegre,BR,RS,+55 51 3339-2446,3447.4497964578823
2673,damask-porto-alegre,Damask,False,4,Arabic,5.0,-30.0369968,-51.2221146,$$,Porto Alegre,BR,RS,+55 51 3026-0490,1721.165500419362
2674,pé-de-café-cafeteria-porto-alegre,Pé de Café Cafeteria,False,1,Cafes; Breakfast & Brunch,4.0,-30.0352345,-51.2095718,,Porto Alegre,BR,RS,+55 51 3029-0964,722.2333978286413
2675,complex-porto-alegre,Complex,False,9,Mexican; Sports Bars,4.0,-30.0392817308871,-51.1726348170193,$$$,Porto Alegre,BR,RS,+55 51 3062-1869,3070.937018286329
2676,jing-long-porto-alegre-2,Jing Long,False,2,Chinese; Brazilian,5.0,-30.0297947,-51.2237473,,Porto Alegre,BR,RS,+55 51 3225-2743,2167.641771026992
2677,shawarma-do-brimo-porto-alegre,Shawarma do Brimo,False,3,Diners; Greek,4.5,-30.0261879,-51.2249413,$$,Porto Alegre,BR,RS,+55 51 3226-5949,2465.1211456936767
2678,a-virgem-porto-alegre-2,A Virgem,False,11,Gastropubs; Cocktail Bars,4.5,-30.0430298,-51.2167664,$$$,Porto Alegre,BR,RS,+55 51 3085-9090,1225.5095975896288
2679,cannes-frutos-do-mar-porto-alegre,Cannes Frutos do Mar,False,5,Seafood,4.5,-30.059971,-51.2257799,$$,Porto Alegre,BR,RS,+55 51 3233-9642,3024.68464749225
2680,restaurante-appetito-porto-alegre,Restaurante Appetito,False,4,Restaurants,4.0,-30.0283241,-51.2085342,$,Porto Alegre,BR,RS,+55 51 3265-1066,1354.9417937743576
2681,padaria-e-confeitaria-doce-sonho-porto-alegre,Padaria e Confeitaria Doce Sonho,False,1,Breakfast & Brunch; Grocery,4.0,-30.0381908,-51.2089386,,Porto Alegre,BR,RS,+55 51 3019-2610,534.514998277339
2682,fazenda-barba-negra-porto-alegre,Fazenda Barba Negra,False,8,Steakhouses,4.0,-30.0256271,-51.1894913,$$,Porto Alegre,BR,RS,+55 51 3333-0492,2155.917684940115
2683,pastel-com-borda-porto-alegre,Pastel com Borda,False,4,Diners; Soup; Brazilian Empanadas,4.0,-30.027277,-51.214962,$,Porto Alegre,BR,RS,+55 51 3307-7771,1725.773515501802
2684,la-cafeteria-porto-alegre,La Cafeteria,False,4,Cafes; Breakfast & Brunch; Vegan; Coffee & Tea,4.0,-30.0352173,-51.2114143,$$,Porto Alegre,BR,RS,+55 51 3093-1968,868.9292887306391
2685,garten-bistrô-porto-alegre,Garten Bistrô,False,1,Restaurants,4.0,-30.0566959,-51.1729698,$,Porto Alegre,BR,RS,+55 51 3336-6078,3705.955884776743
2686,armazém-ventura-porto-alegre,Armazém Ventura,False,3,Restaurants,4.0,-30.0373001,-51.1875305,$$,Porto Alegre,BR,RS,+55 51 3388-5956,1543.2419988412437
2687,bier-markt-vom-fass-porto-alegre,Bier Markt Vom Fass,False,4,Breweries; Brasseries; Beer Bar,4.0,-30.021568235849,-51.2035668290733,$$,Porto Alegre,BR,RS,+55 51 3574-0927,2044.0430628061736
2688,vê-porto-alegre,Vê,False,1,Buffets; Vegan,4.0,-30.0347474,-51.1791735,$$,Porto Alegre,BR,RS,+55 51 3022-4942,2501.399175249877
2689,café-santo-de-casa-porto-alegre,Café Santo de Casa,False,5,Bars; Cafes; Italian,4.0,-30.0313892,-51.2345314,$$$,Porto Alegre,BR,RS,+55 51 3226-0789,3039.6373321711703
2690,subway-porto-alegre-18,Subway,False,1,Diners; Sandwiches,3.0,-30.0409946,-51.2041359,,Porto Alegre,BR,RS,,144.92703320480535
2691,trés-jolie-gastronomia-porto-alegre,Trés Jolie Gastronomia,False,2,Bistros; Cooking Classes,4.5,-30.0192394,-51.1639671,,Porto Alegre,BR,RS,+55 51 4101-6743,4534.738260925927
2692,bauru-country-porto-alegre-2,Bauru Country,False,1,Diners; Fast Food; Burgers,4.0,-30.0295963,-51.1927605,,Porto Alegre,BR,RS,+55 51 3331-0409,1603.9215332746182
2693,oaks-burritos-porto-alegre,Oak's Burritos,False,7,Mexican; Fast Food,4.5,-30.0235977,-51.2019958,$,Porto Alegre,BR,RS,+55 51 3095-0121,1812.942174559099
2694,restaurante-palato-porto-alegre,Restaurante Palato,False,4,Restaurants,3.5,-30.027977,-51.2225876,$,Porto Alegre,BR,RS,+55 51 3212-6431,2184.6491402373986
2695,bill-rostr-porto-alegre,Bill Rostr,False,1,Restaurants,4.0,-30.0323067,-51.227581,$,Porto Alegre,BR,RS,+55 51 3228-4276,2382.6056648521485
2696,café-do-duque-porto-alegre-2,Café do Duque,False,9,Cafes; Bistros; Diners,5.0,-30.0334816,-51.2277069,$$,Porto Alegre,BR,RS,+55 51 3254-0308,2339.4921584341764
2697,midbar-porto-alegre,Midbar,False,4,Buffets,4.0,-30.0355358,-51.2085114,,Porto Alegre,BR,RS,+55 51 3516-0157,632.8811183167838
2698,churrascaria-galpão-crioulo-porto-alegre,Churrascaria Galpão Crioulo,False,6,Steakhouses,4.0,-30.040157,-51.237695,$$$,Porto Alegre,BR,RS,+55 51 3226-8194,3192.630700036174
2699,mario-marazana-porto-alegre,Mario marazana,False,1,Bistros,4.0,-30.0457783,-51.1970634,,Porto Alegre,BR,RS,+55 51 3391-8186,970.1618445916272
2700,confeitaria-marzana-porto-alegre,Confeitaria Marzana,False,4,Candy Stores; Caterers; Cafes,4.5,-30.0295582,-51.2243805,$$,Porto Alegre,BR,RS,+55 51 3226-1295,2234.661287890707
2701,tango-sabores-de-uruguay-porto-alegre,Tango Sabores de Uruguay,False,4,Bars; Diners,4.0,-30.0390739,-51.2244453,$$,Porto Alegre,BR,RS,+55 5184292919,1907.0308943109071
2702,restaurante-indiano-sharin-porto-alegre,Restaurante Indiano Sharin,False,4,Indian,4.5,-30.0229168,-51.1923828,$$$,Porto Alegre,BR,RS,+55 51 3333-8596,2223.233417166605
2703,nostro-sapore-porto-alegre,Nostro Sapore,False,1,Buffets; Brazilian,4.0,-30.0292702,-51.2125511,,Porto Alegre,BR,RS,+55 51 3312-8246,1431.2182788949556
2704,bamboo-asian-food-porto-alegre-2,Bamboo Asian Food,False,3,Chinese; Asian Fusion,4.5,-30.027813,-51.2307205,$$,Porto Alegre,BR,RS,,2848.52853963844
2705,woking-thai-food-porto-alegre,Woking Thai Food,False,7,Thai,4.5,-30.0285751906596,-51.1809428733777,$,Porto Alegre,BR,RS,+55 51 3737-1080,2598.032742837912
2706,comitê-latino-americano-porto-alegre,Comitê Latino Americano,False,3,Bars; Gastropubs; Peruvian,4.5,-30.03936,-51.2120209,,Porto Alegre,BR,RS,+55 51 3207-8733,745.4100068741562
2707,tartoni-ristorante-porto-alegre-2,Tartoni Ristorante,False,3,Italian,4.0,-30.02262,-51.16205,$$,Porto Alegre,BR,RS,+55 51 3345-2881,4509.917199030874
2708,lipe-bar-porto-alegre,Lipe Bar,False,2,Diners; Dive Bars,4.0,-30.0348663,-51.2095718,,Porto Alegre,BR,RS,+55 51 3268-9770,747.3917726181606
2709,takedo-porto-alegre,Takedo,False,3,Japanese; Seafood,4.5,-30.0295734,-51.181778,$$$,Porto Alegre,BR,RS,+55 51 3388-5097,2496.910421753544
2710,mantra-gastronomia-e-arte-porto-alegre,Mantra Gastronomia e Arte,False,4,Indian,4.5,-30.0284023,-51.2139359,$,Porto Alegre,BR,RS,+55 51 3264-0841,1579.959826629159
2711,restaurante-giardino-porto-alegre,Restaurante Giardino,False,2,Buffets,4.0,-30.0295506,-51.2242126,$,Porto Alegre,BR,RS,+55 51 3227-4553,2222.6517781085126
2712,churrascaria-roda-de-carreta-porto-alegre,Churrascaria Roda de Carreta,False,6,Steakhouses,3.5,-30.0558767299619,-51.1861834602578,$$$,Porto Alegre,BR,RS,+55 51 3336-0817,2502.2725041240137
2713,restaurante-quintanilha-porto-alegre,Restaurante Quintanilha,False,1,Buffets; Steakhouses,5.0,-30.028877,-51.2207961129849,,Porto Alegre,BR,RS,+55 51 3029-1900,1990.797151832168
2714,tchê-bauru-porto-alegre,Tchê Bauru,False,1,Diners,4.0,-30.0383701,-51.1946144,,Porto Alegre,BR,RS,+55 51 3331-0660,941.9519960185072
2715,mercatto-d-arte-porto-alegre,Mercatto D'arte,False,2,Gastropubs; Cocktail Bars,4.0,-30.0406151,-51.2257843,,Porto Alegre,BR,RS,+55 51 3224-9441,2045.074167385659
2716,petiskeira-alimentos-porto-alegre,Petiskeira Alimentos,False,3,Diners,4.5,-30.053606,-51.1918602,$$,Porto Alegre,BR,RS,+55 51 3339-6533,1875.107837898198
2717,mr-chau-yakisoba-porto-alegre,Mr. Chau Yakisoba,False,5,Asian Fusion; Chinese,4.0,-30.0354195,-51.2270775,,Porto Alegre,BR,RS,+55 51 3034-1771,2210.490734037277
2718,contraponto-entreposto-solidário-porto-alegre,Contraponto Entreposto Solidário,False,1,Diners,5.0,-30.0335197,-51.2187462,,Porto Alegre,BR,RS,,1598.8664332466578
2719,sui-yuan-porto-alegre,Sui Yuan,False,3,Chinese; Vegetarian,4.5,-30.029068,-51.2207069,$,Porto Alegre,BR,RS,+55 51 3221-2826,1987.4224590231809
2720,ragazzo-porto-alegre,Ragazzo,False,3,Fast Food,3.5,-30.026217,-51.212124,,Porto Alegre,BR,RS,+55 51 3018-7810,1691.2391913523772
2721,girassol-restaurante-porto-alegre,Girassol Restaurante,False,1,Restaurants,4.0,-30.027462,-51.2286606,$,Porto Alegre,BR,RS,+55 51 3012-2217,2724.7660161713
2722,ojas-porto-alegre,Ojas,False,2,Organic Stores; Vegetarian; Health Markets,4.5,-30.0291958,-51.2148323,,Porto Alegre,BR,RS,+55 51 3516-7006,1546.5648432626645
2723,videira-bar-e-restaurante-porto-alegre,Videira Bar e Restaurante,False,2,Buffets,4.0,-30.0448399,-51.1971588,,Porto Alegre,BR,RS,+55 51 3331-1416,832.8062724711823
2724,restaurante-rei-dos-camarões-porto-alegre,Restaurante Rei dos Camarões,False,4,Restaurants,4.0,-30.0419788,-51.2124939,$$$,Porto Alegre,BR,RS,+55 51 3223-2143,796.0636278915053
2725,usina-do-espetinho-porto-alegre-2,Usina do Espetinho,False,1,Steakhouses,4.0,-30.0374737,-51.1946259,$,Porto Alegre,BR,RS,+55 51 3330-1942,980.3100962106096
2726,bauru-picanha-porto-alegre-2,Bauru Picanha,False,5,Salad; Sandwiches,4.0,-30.0316705,-51.2116494,,Porto Alegre,BR,RS,+55 51 3268-4398,1146.172048487209
2727,lourival-bar-e-restaurante-porto-alegre,Lourival Bar & Restaurante,False,5,Restaurants,4.0,-30.0217037,-51.1925964,$$,Porto Alegre,BR,RS,+55 51 3337-3405,2323.781830037885
2728,la-piu-buona-porto-alegre,La Piu Buona,False,2,Pizza,4.0,-30.0786247,-51.2083282,,Porto Alegre,BR,RS,+55 51 3315-5555,4168.092851976047
2729,malt-store-porto-alegre,Malt Store,False,6,Brasseries,4.5,-30.0244732,-51.2025261,$$,Porto Alegre,BR,RS,+55 51 3061-7500,1729.581353704063
2730,restaurante-vida-e-saúde-porto-alegre,Restaurante Vida & Saúde,False,4,Restaurants,4.0,-30.027977,-51.230648,$,Porto Alegre,BR,RS,+55 51 3012-5841,2843.2845815388896
2731,café-bonobo-porto-alegre,Café Bonobo,False,5,Cafes; Vegetarian,4.0,-30.030365,-51.2096291,$$,Porto Alegre,BR,RS,+55 51 3013-1464,1176.3856118008594
2732,confraria-do-parke-porto-alegre,Confraria do Parke,False,1,Chocolatiers & Shops; Cafes,3.0,-30.0371857,-51.2052879,,Porto Alegre,BR,RS,,307.03692143368664
2733,steinhaus-restaurante-porto-alegre,Steinhaus Restaurante,False,2,Restaurants,4.0,-30.0375809,-51.2031704,$$$,Porto Alegre,BR,RS,+55 51 3330-8661,292.29812761599527
2734,bistrô-variettá-porto-alegre-2,Bistrô Variettá,False,4,Bistros,4.0,-30.050096,-51.228372,,Porto Alegre,BR,RS,+55 51 4061-5928,2558.1941078408377
2735,la-vita-è-bella-porto-alegre,La Vita è Bella,False,2,Bars; Italian,3.5,-30.0383415,-51.2019081,,Porto Alegre,BR,RS,+55 51 3372-1714,316.04945626599493
2736,restaurante-o-caraças-porto-alegre,Restaurante O Caraças,False,1,Portuguese,5.0,-30.0277041,-51.2287346,,Porto Alegre,BR,RS,,2697.842973453474
2737,espetão-mariante-porto-alegre,Espetão Mariante,False,1,Steakhouses,5.0,-30.0336246,-51.2043152,,Porto Alegre,BR,RS,+55 51 3084-0879,710.2908315978741
2738,baunilha-cupcakes-porto-alegre-2,Baunilha Cupcakes,False,3,Desserts; Cafes; Candy Stores,4.5,-30.035265,-51.2071457,$$,Porto Alegre,BR,RS,+55 51 3391-3199,579.0424972694562
2739,iaiá-bistrô-porto-alegre,Iaiá Bistrô,False,2,Brazilian; Bistros,5.0,-30.1036937,-51.2555194,$$$,Porto Alegre,BR,RS,+55 51 3222-0098,8622.27522326512
2740,lagom-brewpub-porto-alegre,Lagom Brewpub,False,4,Restaurants,4.5,-30.0345249,-51.2088661,$$,Porto Alegre,BR,RS,+55 51 3062-5045,738.6163721742101
2741,café-da-praça-porto-alegre,Café da Praça,False,2,Cafes,4.5,-30.0287094,-51.2240791,$,Porto Alegre,BR,RS,,2261.9718813783625
2742,bentô-porto-alegre,Bentô,False,2,Sushi Bars; Japanese,4.0,-30.050745,-51.2246361,,Porto Alegre,BR,RS,+55 51 3779-0323,2290.7181034739324
2743,churrascaria-komka-desde-1697-porto-alegre,Churrascaria Komka Desde 1697,False,2,Steakhouses,3.5,-30.0136277,-51.2013029,$$,Porto Alegre,BR,RS,+55 51 3222-1881,2941.3319611765687
2744,santa-helena-restaurante-porto-alegre,Santa Helena Restaurante,False,1,Restaurants,4.0,-30.0412006,-51.20895,,Porto Alegre,BR,RS,+55 51 3223-7450,464.80934067883817
2745,bife-porto-alegre,Bife,False,5,Burgers,4.0,-30.031435,-51.2059364,$$,Porto Alegre,BR,RS,+55 51 3072-8033,954.703364949688
2746,d-torres-porto-alegre,D'Torres,False,3,Buffets; Diners; Bars,4.5,-30.0312252,-51.2340546,$,Porto Alegre,BR,RS,+55 51 3029-2204,3008.524198005955
2747,restaurante-universitário-ufrgs-campus-saúde-porto-alegre,Restaurante Universitário UFRGS - Campus Saúde,False,4,Brazilian,4.0,-30.0423584,-51.2078362,$,Porto Alegre,BR,RS,+55 51 3308-5259,977.1287374976146
2748,café-do-sul-porto-alegre-2,Café do Sul,False,2,Cafes; Breakfast & Brunch; Brazilian,3.5,-30.0375786,-51.2084732,$,Porto Alegre,BR,RS,+55 51 3276-3488,479.3326933124764
2749,duattos-restaurante-porto-alegre,Du'attos Restaurante,False,1,Restaurants,5.0,-30.029665,-51.2270126,$$,Porto Alegre,BR,RS,+55 51 3226-9142,2444.62961653356
2750,lorita-porto-alegre,Lorita,False,4,French; Italian; Mediterranean,4.0,-30.030983,-51.2037277,,Porto Alegre,BR,RS,+55 51 3264-6000,1003.2068080521512
2751,kurtz-dog-porto-alegre,Kurtz Dog,False,3,Diners; Hot Dogs,4.0,-30.029623,-51.2276802,$,Porto Alegre,BR,RS,+55 51 3013-3693,2513.382253332655
2752,press-porto-alegre-2,Press,False,1,Patisserie/Cake Shop; Breakfast & Brunch; Cafes,5.0,-30.049687638173,-51.2283987924457,,Porto Alegre,BR,RS,+55 51 3233-9154,2540.7961855437734
2753,restaurante-supremum-porto-alegre,Restaurante Supremum,False,1,Buffets,5.0,-30.044857,-51.23055,,Porto Alegre,BR,RS,+55 51 3212-3291,2563.876648973221
2754,restaurante-massolin-di-fiori-porto-alegre,Restaurante Massolin Di Fiori,False,1,Restaurants,4.0,-30.0395412,-51.1998444,,Porto Alegre,BR,RS,+55 51 3331-0482,443.7435833619389
2755,paella-del-mondo-porto-alegre,Paella del Mondo,False,1,Spanish,5.0,-30.0381222,-51.1917839,$$$,Porto Alegre,BR,RS,+55 51 3346-4873,1245.0594453179474
2756,restaurante-clube-do-comércio-porto-alegre,Restaurante Clube do Comércio,False,4,Restaurants,4.0,-30.0306339,-51.2315598,$,Porto Alegre,BR,RS,+55 51 3225-3514,2806.781082359116
2757,churrascaria-bom-gosto-porto-alegre,Churrascaria Bom Gosto,False,3,Steakhouses,4.0,-30.0024738,-51.1973648,$$,Porto Alegre,BR,RS,+55 51 3342-3264,4239.101304997106
2758,restaurante-tonghai-porto-alegre,Restaurante Tonghai,False,1,Chinese,1.0,-30.022007,-51.1879692,,Porto Alegre,BR,RS,+55 51 3342-2236,2554.637688802691
2759,sakura-kaiten-porto-alegre,Sakura Kaiten,False,1,Japanese,4.0,-30.022665,-51.1615219,$$$,Porto Alegre,BR,RS,+55 51 3023-3656,4538.329875480531
2760,tempero-chinês-porto-alegre,Tempero Chinês,False,6,Vegetarian; Vegan,4.5,-30.037559,-51.208429,$$,Porto Alegre,BR,RS,+55 51 3331-7915,458.8772213706637
2761,da-francesco-porto-alegre,Da Francesco,False,4,Pizza; Fast Food,4.0,-30.0102043,-51.1530762,$$,Porto Alegre,BR,RS,+55 51 3086-4656,5916.323805452951
2762,tokyo-sushi-lounge-porto-alegre-3,Tokyo Sushi Lounge,False,2,Japanese,3.5,-30.049606,-51.229244,$$,Porto Alegre,BR,RS,+55 51 3307-8082,2610.841595702423
2763,mcdonalds-porto-alegre,McDonald's,False,7,Sandwiches,3.5,-30.0377598,-51.2041016,$$$,Porto Alegre,BR,RS,,245.6320207017274
2764,o-gauchinho-porto-alegre,O Gauchinho,False,2,Bars; Steakhouses; Buffets,4.0,-30.014699,-51.152627,,Porto Alegre,BR,RS,+55 51 3344-2895,5730.509169570223
2765,mantra-gastronomia-e-arte-porto-alegre-2,Mantra Gastronomia e Arte,False,2,Vegetarian; Vegan; Indian,5.0,-30.03085,-51.20599,,Porto Alegre,BR,RS,+55 51 3395-3370,1021.9929518817308
2766,café-bertoldo-porto-alegre,Café Bertoldo,False,4,Bars; Gastropubs,4.5,-30.0280895,-51.2152367,$$,Porto Alegre,BR,RS,+55 51 3029-9292,1656.2497407333776
2767,al-romero-porto-alegre,Al Romero,False,1,Steakhouses,5.0,-30.017962,-51.170692,,Porto Alegre,BR,RS,+55 51 4066-3338,4071.72329696115
2768,cachorro-do-bigode-porto-alegre,Cachorro do Bigode,False,3,Diners,4.5,-30.030632,-51.2272377,$,Porto Alegre,BR,RS,+55 51 3286-8049,2413.808114970767
2769,ristorante-fontana-porto-alegre,Ristorante Fontana,False,3,Restaurants,3.5,-30.0376987,-51.210083,,Porto Alegre,BR,RS,+55 51 3330-4105,584.4463732881131
2770,cachorro-quente-do-r-porto-alegre,Cachorro Quente do R,False,4,Hot Dogs,4.5,-30.0299606,-51.2186203,,Porto Alegre,BR,RS,+55 51 3224-8000,1717.5042607128216
2771,ossip-porto-alegre,Ossip,False,6,Dive Bars; Gastropubs,3.5,-30.040277,-51.2259201,$$,Porto Alegre,BR,RS,+55 51 3224-2422,2059.452972798323
2772,restaurante-don-nicola-porto-alegre,Restaurante Don Nicola,False,3,Italian,3.5,-30.0321465,-51.1885414,,Porto Alegre,BR,RS,+55 51 3331-5464,2045.269801877442
2773,churrasquinho-do-polaco-porto-alegre,Churrasquinho do Polaco,False,4,Street Vendors; Food Stands,4.5,-30.0314693,-51.2239609,$,Porto Alegre,BR,RS,+55 51 3242-1233,1126.221413228686
2774,absoluto-café-porto-alegre,Absoluto Café,False,3,Cafes; Seafood; Delis,4.0,-30.0371571,-51.2051048,$$,Porto Alegre,BR,RS,+55 51 3024-2499,323.741740133516
2775,shanda-porto-alegre,Shanda,False,3,Buffets; Brazilian,4.5,-30.0273457,-51.2210846,$,Porto Alegre,BR,RS,+55 51 3019-5974,2145.090850131701
2776,restaurante-almond-porto-alegre,Restaurante Almond,False,1,Restaurants,4.0,-30.030529,-51.2059441,$,Porto Alegre,BR,RS,+55 51 3395-4558,1044.4534422581344
2777,ratskeller-baumbach-porto-alegre,Ratskeller Baumbach,False,3,International,4.5,-30.0139885,-51.1999626,$$,Porto Alegre,BR,RS,+55 51 3346-4322,2911.763837219039
2778,chicafundo-bistro-porto-alegre,Chicafundo Bistro,False,2,Restaurants,3.5,-30.0200462,-51.1971436,$$,Porto Alegre,BR,RS,+55 51 3028-6091,2330.3170984333738
2779,petit-dalí-porto-alegre-2,Petit Dalí,False,6,Bars; Delis,3.5,-30.0315228,-51.2117271,$$,Porto Alegre,BR,RS,+55 51 3092-0080,1160.1373030239797
2780,pizzaria-nella-pietra-porto-alegre-rs,Pizzaria Nella Pietra,False,4,Pizza,4.0,-30.0198936,-51.200573,$$,Porto Alegre - RS,BR,RS,+55 51 3026-6000,2265.6981795332367
2781,nutrisabor-porto-alegre,Nutrisabor,False,2,Brazilian,4.0,-30.0508156,-51.1872177,,Porto Alegre,BR,RS,+55 51 3338-2331,2057.8619782624464
2782,porto-files-porto-alegre,Porto Files,False,3,Restaurants,4.5,-30.0407581,-51.1777611,$,Porto Alegre,BR,RS,+55 51 3383-2157,2588.020445506503
2783,taverna-monte-polino-porto-alegre,Taverna Monte Polino,False,4,Restaurants,3.5,-30.0446109,-51.2235026,$$,Porto Alegre,BR,RS,+55 51 3224-2372,1899.0121961057548
2784,loris-restaurante-porto-alegre,Loris Restaurante,False,1,Restaurants,4.0,-30.030365,-51.1808662,$,Porto Alegre,BR,RS,+55 51 3330-0000,2529.3523862551574
2785,oriental-express-porto-alegre,Oriental Express,False,1,Chinese; Japanese,4.0,-30.0255413,-51.2123985,,Porto Alegre,BR,RS,+55 51 3018-7808,1679.7189517072798
2786,qualitat-porto-alegre,Qualitat,False,4,Delis; Italian,5.0,-30.0314198,-51.2346191,$,Porto Alegre,BR,RS,+55 51 3286-5662,3035.518178552292
2787,gugas-lanches-porto-alegre,Gugas Lanches,False,1,Diners,3.0,-30.0369854,-51.2066536,,Porto Alegre,BR,RS,+55 51 3388-7567,389.1811291870599
2788,fornellone-porto-alegre,Fornellone,False,6,Pizza,4.0,-30.0213833,-51.1948624,$$$,Porto Alegre,BR,RS,+55 51 3028-7575,2274.675213772755
2789,hamadaya-sushi-porto-alegre,Hamadaya Sushi,False,3,Sushi Bars; Japanese,4.5,-30.0424118,-51.2238655,,Porto Alegre,BR,RS,+55 51 3279-6427,1853.3514787879649
2790,divino-sabor-porto-alegre,Divino Sabor,False,1,Buffets; Brazilian,4.0,-30.0485821,-51.2073555,,Porto Alegre,BR,RS,+55 51 3013-1810,992.3713686959696
2791,via-coblens-restaurante-porto-alegre,Via Coblens Restaurante,False,1,Buffets,4.0,-30.0284462,-51.2254333,,Porto Alegre,BR,RS,+55 51 3224-4913,2388.0075867288456
2792,quintal-orgânico-porto-alegre,Quintal Orgânico,False,3,Organic Stores; Bistros,3.5,-30.0298958,-51.18256,$$$,Porto Alegre,BR,RS,+55 51 3371-3371,2390.573423973123
2793,porto-alegre-bistro-porto-alegre-2,Porto Alegre Bistro,False,1,Brazilian; Bistros,4.0,-30.0233503798415,-51.2014850574968,$$$$,Porto Alegre,BR,RS,+55 51 2121-6006,1866.916474831639
2794,ilha-natural-restaurante-vegetariano-porto-alegre,Ilha Natural Restaurante Vegetariano,False,1,Restaurants,5.0,-30.0304012,-51.2264442,$,Porto Alegre,BR,RS,+55 51 3224-1543,2367.2507989980945
2795,confraria-da-vasco-porto-alegre,Confraria da Vasco,False,3,Dive Bars; Buffets,3.5,-30.0323009,-51.2055511,$,Porto Alegre,BR,RS,+55 51 3276-0084,849.0504503769134
2796,restaurante-titton-porto-alegre,Restaurante Titton,False,1,Brazilian,4.0,-30.0362492,-51.2273407,$,Porto Alegre,BR,RS,+55 51 3012-8118,2221.6675328621805
2797,zero-de-conduta-porto-alegre,Zero de Conduta,False,2,Bars; Buffets,4.0,-30.0331936,-51.2111282,$$,Porto Alegre,BR,RS,+55 51 3013-9550,982.3770131089576
2798,restaurante-fofa-porto-alegre,Restaurante Fofa,False,1,Bars; Restaurants,5.0,-30.0387192,-51.2239265,,Porto Alegre,BR,RS,+55 5191296918,1862.4883985354484
2799,copacabana-porto-alegre,Copacabana,False,6,Italian,4.0,-29.9791765,-51.1369785,$$,Porto Alegre,BR,RS,+55 51 3221-4616,9377.91033956563
2800,pastelaria-e-café-santa-helena-porto-alegre,Pastelaria e Café Santa Helena,False,3,Cafes,3.5,-30.0403709,-51.2097206,$,Porto Alegre,BR,RS,,511.35366536599815
2801,tablado-andaluz-porto-alegre-2,Tablado Andaluz,False,3,Seafood; Spanish; Specialty Food,4.5,-30.039999,-51.2147751,$$$,Porto Alegre,BR,RS,+55 51 3311-0336,997.6637813846268
2802,restaurante-sayuri-porto-alegre,Restaurante Sayuri,False,2,Restaurants,4.5,-30.0341491699219,-51.2280082702637,$$,Porto Alegre,BR,RS,+55 51 3226-1158,2697.842973453474
